NR IMOVEL;NR INCRA;CEP
94036888;8551110026310;95360000
94036900;9510640989654;63475000
94036918;4410580134988;37730000
94036926;9510991965840;79440000
94036969;9510992703505;76400000
94036993;5130320378507;28735000
94037000;8100100004856;88900001
94037019;9510991340824;65978000
94037043;9510992274124;77670000
94037060;9999032374859;65978000
94037124;9999385554010;62595000
94037159;9510992463601;58640000
94037167;9510992707411;58640000
94037175;9510992674815;58640000
94037183;9510992672871;58640000
94037213;9510992641135;58640000
94037221;9999899282914;58620000
94037230;9510992514028;78573000
94037256;9501733109485;55435000
94037299;9510991980130;58390000
94037310;9510808992400;13835970
94037434;9510992718103;58320000
94037477;9510992473836;49290000
94037493;0012010025778;76868000
94037515;9999540162336;64160000
94037540;8740780191867;95230000
94037590;9510992442280;68537000
94037620;9501572564985;36480000
94037663;9510992636212;38140000
94037671;9510991845276;29830000
94037698;9510991982265;35460000
94037701;9510991430815;99730000
94037736;9510991985604;35460000
94037760;9510991417800;99730000
94037787;9510569828903;13480970
94037795;9510992197545;65723000
94037809;9510992197464;39580000
94037817;9510808557747;86970000
94037825;9510992207109;72940000
94037841;9510992624710;38550000
94037850;9510992414740;89440000
94037868;9510991008544;13507899
94037876;9510991962230;35460000
94037892;9510992530147;73750005
94037906;9510991213717;96810002
94037914;9510991217208;96810002
94037930;9510992533162;39745000
94037957;9510991816926;87515899
94037965;9510722461747;73760000
94037973;9510992681005;39900000
94038007;9510992002558;38440970
94038015;9510566023882;77675000
94038023;9510808531276;35547000
94038031;9510991396706;35144000
94038104;9510566067901;77675000
94038147;9510992225263;44790000
94038155;9510722487541;48850000
93089341;9510992555484;76400000
94038171;3110300005820;48850000
94038180;9510992253399;37950000
94038201;9510802136243;48850000
94038252;9510991343335;64110000
94038260;9510806125025;95390000
94038279;9510991978829;65975000
94038287;9510992398362;99950000
94038295;9510992642298;85888000
94038309;9510991667076;85888000
94038317;9510990770620;88730000
94038325;9510992614162;37997000
94038333;9510990256668;84430000
94038406;9510801331409;96445000
94038414;9510805093960;56210000
94038430;9510564194868;79180000
94038465;9510991687778;87270000
94038481;9999975887332;78675000
94038490;9510992446430;56210000
94038511;9999975915131;78675000
94038520;9510992689766;99795000
94038538;9510992266539;99950000
94038546;9502039443862;62595000
94038562;1220250302952;64049050
94038589;1220250302952;64049050
94038619;9510560517727;78578000
94038643;9510992563070;76937000
94038660;9510722659423;64420000
94038686;9510991194909;35600000
94038694;9510992049945;39600000
94038724;9999034799938;96445000
94038732;9510991761684;86315000
94038740;9510992343703;39600000
94038791;8671950599198;98600000
94038805;9510485753487;87770000
55591159;6383310176638;15710000
94038813;9510809289096;17990000
94038830;9501810485347;56200000
94038848;9510990146641;37330000
94038864;9510722871643;64380000
94038872;9501069730258;78578000
94038880;9510992010577;37590000
94038899;9510991025635;35120000
94038902;9510992632578;78400000
57435049;0000352668095;48430000
62183656;0000438092846;29255000
64728919;0000432799433;29950000
11173513;1780390011716;59374000
69574804;4080770049790;39610000
39199550;4140930278123;72940000
29521840;5020730095987;29750000
03060934;6101270096606;15470000
02718499;6240390038596;13160001
85839086;6381373077696;07801000
37739182;9241300407706;77470000
13953818;9303000036116;76680000
58613005;9501221231459;65368000
76849155;9501227801540;37950000
67500285;9501906500800;49810000
94038929;9510992737671;59600010
94038937;9510802395184;73850000
94038961;9510992793075;73790000
94038970;9510992790211;73790000
94038996;9510990259250;58660000
94039003;0000433644018;77460000
94039020;9501304129370;29295000
94039046;9510992416280;18520000
94039100;9510992420392;18520000
94039135;9510992700085;68540000
94039160;9510992291304;75550000
94039178;9510809916600;75404272
94039208;9510992792699;76485000
94039216;9510809905668;75404272
94039232;9510992102773;64940000
94039259;9510130877932;68525000
94039267;9510809861431;75404272
94039275;9510991717510;57300005
94039283;9510990724513;64180000
94039291;9510218895558;64160000
94039305;9510992566419;49900000
94039321;9510992775689;65693000
29521017;9999114183903;29360000
94039402;9510991989600;73975000
94039429;9510809894950;15768000
16558812;9330900038081;75955000
94039445;9501069585061;87701970
94039518;9510807383010;86780000
94039534;9510567797768;65710000
10854916;9500689430886;73975000
94039542;9501655958888;18550000
08095590;7180332687470;87200001
94039550;9510992388995;79770000
94039577;9510992711524;76490000
94039631;9510801788379;08880150
91890683;9999974410745;35588000
94039674;9510992092107;84200000
94039682;9500766372541;69960000
94039712;2260500023995;55280000
94039747;9510646418209;84240000
94039763;9510990235237;35300001
94039798;9510995397677;45970000
14673215;9240320007600;77565000
94039836;9510991743007;75940000
94039844;9510992448564;69360000
94039860;9510309351585;59340000
94039879;9510992602407;76510000
94039887;9510991777840;76510000
94039895;9501738068892;76510000
94039909;9510992286050;75900001
94039925;9510992456311;69360000
94039933;9510138548164;18240000
94039941;9510992373025;78625000
94039950;9510992207796;78690000
94040001;9510992454459;69360000
94040052;9510992719851;65665000
94040095;9510724753869;76954000
94040109;9501902380746;62365000
94040117;9510808776546;38660000
94040133;9510992545179;38660000
94040141;9510728279916;16439899
94040184;9510992292530;69265000
94040230;2020530069395;58180000
94040249;9510728206447;16439899
94040311;9501229886500;39598000
94040338;9510991799061;39450000
94040346;9510992544873;39830000
94040354;9510992545926;39830000
94040389;9500410222413;78180000
94040397;4321050339446;36475000
94040435;9510991216490;35480000
94040451;9510991670611;85555000
94040478;9510992176890;39600000
91357900;6120810013688;15820000
94040648;9510642215702;39300000
94040656;9510992585553;56260000
94040680;9510649389200;56160000
94040702;9510991479237;39648000
94040710;9510990252832;36830000
94040737;9510990444316;92870000
69813272;4351980201416;38320000
94040770;9510992085909;65398000
94040800;9510991027336;13507899
94040818;9510991678191;08900000
94040850;9510992695812;75850000
94040877;9510992654890;76470000
94040885;9510992792265;73740000
94040915;9999037384259;78505000
94041229;9510991788450;56302970
94040923;9510991667238;08900000
94040958;9999895092568;35365000
94041008;9510992745348;65714000
94041016;9510992740702;65714000
94041024;9510992579901;35001959
94041067;9510992383500;86330000
94041075;9510800232806;62350000
94041083;9510990155047;33010000
94041180;9510992743302;56210000
94041210;9510992797143;84950000
94041237;9510992734656;56210000
94041245;9510992732602;56210000
94041253;9510804453980;86460000
94041261;9510804109693;36900001
94041270;9510992036029;65540000
94041288;9510992741601;56210000
94041296;9510992102188;15828000
94041318;0000430073907;87230000
94041326;9510992206390;39815000
94041369;9510991952781;76948000
94041377;9510991174800;59240000
94041393;9510991176250;59240000
94041415;9510992578506;56260000
94041423;9510992516748;76940000
94041466;9510807594576;39860000
94041474;9510991335669;35368000
94041539;9510804005219;16920000
94041547;9510991741810;76940000
94041555;9510992105284;15828000
94041563;9510804035045;16920000
94041598;9510804592084;78543000
15023575;3070250094239;46100000
23167513;4351470082650;35550000
29534267;4381890040819;37950000
51316684;6330540385809;19500000
03716708;7141270009067;86200000
66446740;7211150092376;85988000
63967499;8151010573049;97501500
42388279;9501732403622;79790000
71556630;9500685124357;47820000
79545211;9501572259830;35560000
94041709;9510991392891;68488000
94041725;9510991581430;49950000
94041784;9510992807637;78685000
94041814;9510809319343;76320000
94041822;6200920146997;08832000
94041873;9510135435008;44970000
94041903;9510990363820;73920000
94041911;9510992266881;78580000
94041938;9510991421239;29490000
94041946;9510990373540;73920000
94041954;9510990380164;73920000
94041970;9510990360309;73920000
94041989;9280620005903;73920000
94042004;9510990356964;73920000
94042020;9510992190028;69301970
85140112;9999201759862;39328000
94042080;9510992006626;37945000
94042101;9280890018993;73900000
94042110;9510990369004;73920000
94042136;9510992826003;64105000
94042144;9280620048203;73920000
94042179;9500921835049;69301970
94042225;9510992681196;69301970
94042322;9500419214910;36980000
94042330;9510992668840;63870000
94042349;9501575664115;48540000
94042381;9510992776146;48540000
94042390;9510992497859;63870000
94042454;5071130017161;29480000
94042489;9510992461153;76948000
94042519;0000518245260;76960002
94042527;9500177785402;29820000
94042535;9510991649680;76960002
94042551;9510991650858;76960002
94042560;9510991649922;76960002
94042586;9510991651404;76960002
94042608;9510991650343;76960002
94042624;9510991458400;28040000
94042667;9510645776420;76930000
94042705;9502111230640;45720000
94042713;7040240018567;83860000
94042721;9510992709627;37508000
94042748;9510724065113;84470000
94042764;9510992757869;76960002
94042802;9510802501200;57360000
94042810;9510992484285;57350000
94042829;9510802498900;57360000
94042837;9510565025296;65810000
94042870;9510647105204;69931000
94042896;9510992251183;29800000
77321707;9500841717355;76960002
73384399;9500332885001;97950000
72050683;9510992732106;39745000
94042977;9030601032502;78325000
94042985;9510991943790;65978000
19353600;9350850053557;75780000
94043043;9510720200601;62736000
94043060;9510992820650;76940000
94043132;9510991314661;78400000
94043280;9510992551578;85610000
94043345;0120330266118;69940000
94043361;9500760410255;84400000
94043396;9510992727951;84430000
94043400;9510990709204;36180000
94043418;9510991361155;37578000
94043434;9510992439301;84430000
94043442;9510990764817;36180000
94043477;9510992710390;47300000
94043485;9510990423742;16300001
94043493;9510992705630;47300000
94043507;9510992796171;38320000
94043515;9510992774526;75240000
94043523;9510992012782;37640000
94043604;9510992281171;78575000
94043647;9510991622560;78575000
94043655;9510991890816;38709899
94043663;9500848741405;35544000
94043698;9510992668416;68780000
06757200;4120230067503;39815000
94043965;9510561773778;78550001
94043973;9510809132600;38475000
94044104;9510809818935;69850000
94044112;9510992167980;14990000
29944465;9999382917901;77593000
40626474;4210300014738;38230000
06134807;4230920017169;38190000
88978230;4422590037199;37580000
39161242;4430930109958;38270000
07376820;6210300021944;17690000
14501791;7040240158300;83860000
09258450;7161890199177;87701000
76510719;9501149464192;13730005
44726023;9501739797405;37650000
88412830;7141517235413;86610000
92796281;9510726462888;75410000
92883419;9510728078422;73830000
93252269;9510564482065;84200000
93540345;9510804967401;77605000
93890451;9510990454621;38600001
93933576;9510991360930;56400000
93949146;9510991221140;72980000
93950233;9510991549707;16300001
93950764;9510991493655;38748899
93950870;9501814854622;62114000
93952562;9510991571710;56355000
93953690;9510807005333;86420000
93954000;9510725194219;15713000
93954506;9510809798802;37890000
93955294;9510801065261;76450000
93957920;9510808169909;25780000
93958390;9510808171989;25780000
93959648;9510991272802;78335000
93960182;9510807023668;75800001
93960760;4271950115686;35940000
93960980;9510723839530;37350000
93961090;9131460083702;79750000
93961642;9510560689501;77675000
93961979;9510724097821;56160000
93962460;9510809584926;37775000
93963262;9500504554070;88598000
93963386;9510990125300;35606000
93964218;9510991504525;76900001
93965044;9510991532650;38950000
93965273;9510809927394;29900996
93965370;9510809922910;29900996
93967349;9510809579760;17420000
93967489;9510809723047;68365000
93968329;9510990471399;55495000
93968663;9510139589301;56210000
93969252;9510991516612;69390000
93969368;9510990264920;17360000
93969589;9510991607502;83840000
93970030;9510991583646;88760000
93970137;9510991406353;35001970
93971087;9510991534270;64585000
93971290;9510306016084;78690000
93972040;9510806748340;35470000
93973217;9510991849425;47830000
93973624;9510806812537;78590000
93974000;1470522772151;62320001
93974302;9510990805270;35200000
93976364;9510990985902;39460000
93977000;9510566169666;95970000
93977107;9510728929635;99840000
93977220;9510991697307;28685000
93977816;9500415557626;36272000
93977956;9510809811841;19200000
93978677;9999541767703;62570000
93979614;6340500209582;12960000
93980019;9510991641948;76680000
93980558;9510726533068;85801000
93981848;9510990512761;79230000
93982224;9510991675680;64568000
93982852;9510991631390;88440000
93983204;9510804166573;39480000
93983670;9510722006705;88400000
93983794;9510991973355;38810000
93984472;9510991700545;87485000
93984910;0000196189777;39180000
93985312;9510991148044;38770000
93985479;9510809797750;36107800
93987030;9500680407970;62930000
93987480;9510305365719;77950000
